"","treatment","dose_uM","timeID","mean_time","mean_count","sd_count","mean_count_norm","sd_count_norm","mean_PI","sd_PI","mean_AnV","sd_AnV"
"109","ETO",2.5,25,40.3911764705882,1014.57156029226,197.888507768599,1.19616440500881,0.101826042671275,0.00254721304234941,0.00434829705256789,0.0455331908891264,0.0313246382547652
"110","ETO",2.5,26,42.0235294117647,1018.22717338247,199.203691394464,1.20048127560857,0.104179021133368,0.00238714805543792,0.00443094788897436,0.0459602895516685,0.03247746953306
"111","ETO",2.5,27,43.6558823529412,1019.49148591185,202.573598550497,1.20131470664893,0.10676929288086,0.00268780564447828,0.0044803962958768,0.0468313907311232,0.0318588995307184
"112","ETO",2.5,28,45.2882352941176,1021.09099376552,195.033447976778,1.20600771042636,0.111417656701761,0.00220423469700061,0.00360053671960427,0.0475904583391013,0.0332656133411044
"113","ETO",2.5,29,46.9205882352941,1017.68593205101,195.011478903197,1.20224838532033,0.115804433737144,0.00206587124121945,0.00368038042223066,0.0484165594856742,0.0331536224632612
"114","ETO",2.5,30,48.069696969697,1018.4918572492,197.645697318165,1.19912763355221,0.115074486174303,0.00224289440911188,0.0035636862877166,0.0497600494686981,0.0294605766786347
"115","ETO",2.5,31,49.190625,1031.28955289046,194.996392078958,1.2020176724517,0.129983589710157,0.00180994274262523,0.00297871421309433,0.0524371299842129,0.0318845423282292
"116","ETO",2.5,32,50.8,1036.40581588085,190.859626956395,1.20774577277138,0.124174627736816,0.00194524089966005,0.00348918317261615,0.0538226798407847,0.0336173820702824
"117","ETO",2.5,33,50.6178571428571,1018.79808929079,189.998655522648,1.20329898833069,0.12530100340602,0.00137395510609145,0.00165841972510292,0.0505861051420933,0.0322243104675773
"118","ETO",2.5,34,50.436,1028.33602402521,198.357522235737,1.19615365603466,0.109126103207998,0.00112467465538341,0.00111402261255829,0.0487608958770209,0.0285975168954899
"119","ETO",2.5,35,51.936,1028.80204882171,196.644823249696,1.19776050562657,0.111158006700318,0.000923071244134165,0.000766832904478831,0.049489465405193,0.0283121424591217
"120","ETO",2.5,36,53.436,1039.98440548478,197.449428952221,1.2113920902198,0.112363914433211,0.00103949125361371,0.00114686225332313,0.0486238139956292,0.0272569579115474
"121","ETO",2.5,37,54.936,1040.17496382726,193.519345136182,1.21334695010013,0.118133525902515,0.00113925074962443,0.00112019658222241,0.0500986260436034,0.0307231312029771
"122","ETO",2.5,38,56.436,1040.15174606628,195.236779152305,1.21211984892428,0.120970555957091,0.00113529654994091,0.00105710507415164,0.0501761589056636,0.030911180907425
"123","ETO",2.5,39,57.936,1037.55085381872,191.173352331041,1.21165366445719,0.130196409122895,0.00123086133549873,0.00133094777256786,0.0508223675023566,0.0303614308428769
"124","ETO",2.5,40,59.436,1037.2923130457,188.136497417053,1.21208400582158,0.127179878785699,0.001647266857521,0.00157938197784876,0.0525495981530018,0.0329802467192764
"125","ETO",2.5,41,60.936,1035.83943659787,193.690523586683,1.20827747811717,0.122718648285005,0.00162334656497813,0.00154921408902017,0.0551260941662791,0.0328155067968941
"126","ETO",2.5,42,62.436,1033.72658748304,192.024463231344,1.20790125454051,0.133266004774567,0.00187722790291269,0.0018079195149237,0.0560633195404916,0.0324208896982066
"127","ETO",5,1,0.944117647058824,888.799642643462,215.800163011999,1,0,0.0215456515952157,0.0199477482800366,0.0400632802050828,0.131961164606815
"128","ETO",5,2,2.57647058823529,897.910098702175,216.070670777612,1.01046091538835,0.0213249065218094,0.0167470021660546,0.0191632117116833,0.0435510737580659,0.145391043405013
"129","ETO",5,3,4.20882352941176,907.152687331994,214.357505877783,1.0221646313958,0.0331886883623705,0.0101184755937904,0.0132193655704999,0.0236126170636952,0.0441652070789232
"130","ETO",5,4,5.84117647058823,917.442536892112,214.810378539774,1.03420018906315,0.045143170613693,0.00616408583424422,0.00884768521842443,0.0221015931395561,0.0373852541220293
"131","ETO",5,5,7.47352941176471,928.878554489212,218.290298701632,1.04703607591579,0.0533603061862071,0.00382228411554123,0.00544386015438549,0.0216337411687863,0.0334121120373885
"132","ETO",5,6,9.10588235294118,934.330647605245,216.178805687744,1.05421380550369,0.0506344277126378,0.00271805840490097,0.00361594830996318,0.0206113568275524,0.0275921996662554
"133","ETO",5,7,10.7382352941176,951.401787229415,214.873449664003,1.07462964278873,0.064797255484972,0.00214213283402774,0.00333775670212336,0.0229419042535069,0.0308718573838969
"134","ETO",5,8,12.3705882352941,958.058708127233,212.587653697449,1.08311538116141,0.0636200740654631,0.002056266122826,0.00318196951198833,0.0203827595353671,0.0216261171961952
"135","ETO",5,9,14.0029411764706,968.284119487403,213.002838620139,1.09510732913893,0.0656755597444776,0.00186205727478206,0.00260228289173289,0.0225221716334956,0.0239787733803764
"136","ETO",5,10,15.7117647058824,973.679186496967,213.905452273354,1.10124229901791,0.0718543154175891,0.00186528314100286,0.00250133486358165,0.0246722468397685,0.0266625319962165
"137","ETO",5,11,17.3909090909091,972.78061204342,213.180713811144,1.10738613269109,0.0740946285082215,0.00153781105562499,0.00226829158967371,0.025410334726024,0.0242231165683031
"138","ETO",5,12,19.0588235294118,978.508579702466,213.537408210498,1.10732427037218,0.0716722100149716,0.00138009818042815,0.00215649487195894,0.024392013181987,0.021785809404897
"139","ETO",5,13,20.6911764705882,984.070507038965,213.438012787024,1.11383761474589,0.0837939654042714,0.00163111900959351,0.0028583621551702,0.0306401303710875,0.032946049004655
"140","ETO",5,14,22.3235294117647,988.933518242183,208.90363587426,1.12139662884218,0.0763027545314602,0.00230438403116246,0.00344881603413602,0.0316495797773464,0.0285006149878626
"141","ETO",5,15,23.9558823529412,991.869469091061,212.890681657015,1.12379694442511,0.0844338713382043,0.00251386699724967,0.00451806190910876,0.0337303814597249,0.031462605747199
"142","ETO",5,16,25.5882352941176,991.39201564437,215.149595514164,1.1233402820437,0.0914529700630157,0.00325085465170693,0.00575493327915617,0.0346303574927148,0.0317235150232418
"143","ETO",5,17,27.2205882352941,991.792322740206,211.136131730003,1.12501389149077,0.0906358401611661,0.00305848010807199,0.00539430154406974,0.0386463692423178,0.0347146190302096
"144","ETO",5,18,28.8529411764706,999.078369269337,213.256488781952,1.13301430538683,0.0801023889961669,0.00330048240277956,0.00690778618959402,0.0416755419156896,0.0378417441786336
"145","ETO",5,19,30.4852941176471,997.504050172671,215.062885981807,1.13004479383779,0.0833687426397596,0.00382648794059093,0.00741390418572416,0.0435841113885122,0.0406231946372732
"146","ETO",5,20,32.1176470588235,993.046502773154,206.624841361521,1.1279543386306,0.085672213215901,0.00398946672007942,0.00752619676332519,0.0465838415050839,0.0417401569851822
"147","ETO",5,21,33.8617647058824,995.233645826419,204.635922006487,1.1314050144912,0.0925613460319566,0.00412920630646896,0.00680357887092796,0.0501547465714409,0.0516065131667316
"148","ETO",5,22,35.4941176470588,995.801154689844,205.762095544932,1.13137997395392,0.0803225300677444,0.0039209722500039,0.00612331005964939,0.0507506576041428,0.0454567791176854
"149","ETO",5,23,37.1264705882353,990.584251440239,208.299448044671,1.12488514102671,0.083228244318512,0.00411353294401154,0.00720580097920931,0.0508234262730766,0.0426287028635862
"150","ETO",5,24,38.7588235294118,996.076101431936,204.834138625385,1.1324208346268,0.0870053415105335,0.00420672148633524,0.00659166783360439,0.0527093200800393,0.0415074435627431
"151","ETO",5,25,40.3911764705882,991.100173255217,208.596779679242,1.12648246805502,0.093201247187738,0.00478155256087309,0.00797475572940222,0.0534942735380614,0.0420726396720221
"152","ETO",5,26,42.0235294117647,994.144278655982,207.041432561324,1.13042583738164,0.0882182718596494,0.00465490039424613,0.00732747575512288,0.0558350575579011,0.0447691199025989
